order_id,order_name,date,flight_total_cost,campaign_total_cost,total_sales,total_purchases,impressions,clicks,new_to_brand_purchases,new_to_brand_product_sales
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/19/2026,3686.692414,3686.692414,29802.97,146,792732,283,65,12598.26
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/20/2026,3657.220639,3657.220639,43124.78,156,822331,242,90,23010.29
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/21/2026,3429.902184,3429.902184,43544.14,167,1113573,406,96,21847.25
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/22/2026,3373.407717,3373.407717,44394.02,185,1241793,515,97,21672.51
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/23/2026,3269.909108,3269.909108,35626.7,133,1185283,694,72,16022.31
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/24/2026,3291.970705,3291.970705,16707.25,75,1232216,475,45,8590.37
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/25/2026,3234.522802,3234.522802,13678.43,72,1210561,417,53,10243.27
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/26/2026,3256.279921,3256.279921,23747.3,87,1205742,333,61,12531.93
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/27/2026,3138.122146,3138.122146,23822.77,103,1131012,259,64,16152.68
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/28/2026,3190.358811,3190.358811,38738.69,120,1153657,269,65,13135.62
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/29/2026,3185.507388,3185.507388,26985.04,127,1046214,318,60,9958.95
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/30/2026,3242.792266,3242.792266,36151.62,122,982259,294,61,15480.72
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,1/31/2026,3213.435331,3213.435331,21548.18,70,976742,384,46,8896.29
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/1/2026,3241.334257,3241.334257,17182.13,75,745994,265,47,9435.48
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/2/2026,2910.320704,2910.320704,24483.1,95,1005152,195,47,9074.36
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/3/2026,3181.509353,3181.509353,33529.52,129,1038669,297,72,15737.32
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/4/2026,3139.154763,3139.154763,27286.67,116,987765,252,60,12140.96
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/5/2026,3258.667912,3258.667912,34476.27,119,910432,249,61,17079.62
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/6/2026,3325.198725,3325.198725,27682.97,115,1046100,270,62,13288.23
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/7/2026,3283.883377,3283.883377,11231.46,55,1052818,346,29,5870.94
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/8/2026,3246.013565,3246.013565,8962.47,41,1055358,353,20,4021
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/9/2026,3188.161855,3188.161855,30938.61,102,1044555,230,46,9773.68
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/10/2026,3284.896181,3284.896181,23878.62,86,497765,175,50,11201.99
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/11/2026,3246.759467,3246.759467,20791.95,92,493815,201,46,8976.18
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/12/2026,3305.358473,3305.358473,20015.06,77,757293,178,42,8409.76
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/13/2026,3289.156017,3289.156017,16184.03,66,1005379,285,34,7539.89
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/14/2026,3236.06448,3236.06448,10855.59,47,684041,264,31,5870.54
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/15/2026,3226.629344,3226.629344,5849.48,29,1073195,393,18,3305.13
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/16/2026,3224.615852,3224.615852,30414.54,78,1101091,443,40,10103.42
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/17/2026,3159.981707,3159.981707,29230.52,99,634037,246,53,13795.59
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/18/2026,3213.491893,3213.491893,26415.39,107,716101,201,51,10138.46
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/19/2026,3165.104762,3165.104762,22551.48,92,617394,174,45,9724.8
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/20/2026,3202.012787,3202.012787,19083.08,74,1588965,249,40,7878.62
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/21/2026,3179.907485,3179.907485,10076.69,38,1664079,240,24,4813.83
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/22/2026,3195.017622,3195.017622,9015.67,44,1516188,272,30,5792.52
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/23/2026,3189.954372,3189.954372,22581.97,90,1539818,198,50,8292.47
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/24/2026,3184.591012,3184.591012,18380.09,78,1600583,289,44,10999.04
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/25/2026,3194.638639,3194.638639,16787.12,70,1669513,214,41,8747.48
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/26/2026,3185.067495,3185.067495,26055.34,96,1627751,202,57,12882.81
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/27/2026,3179.938203,3179.938203,13192.13,49,1567879,265,28,6424.73
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,2/28/2026,3179.376901,3179.376901,11558.55,50,1814154,256,40,9736.61
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/1/2026,3193.957703,3193.957703,6525.88,29,2285470,300,19,4942.41
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/2/2026,3179.338,3179.338,19177.61,78,1784719,254,33,7270.83
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/3/2026,3890.145273,3890.145273,26739.17,78,2035725,305,24,7443.16
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/4/2026,5209.718921,5209.718921,15794.27,62,2596452,411,27,5443.6
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/5/2026,4843.330192,4843.330192,8909.14,40,1988445,337,23,3611.18
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/6/2026,4636.460784,4636.460784,21549.73,66,1723849,305,30,5595.23
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/7/2026,4212.649695,4212.649695,8677.22,42,2044732,480,30,5489.23
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/8/2026,3865.978678,3865.978678,8921.17,41,1939308,424,23,4646.51
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/9/2026,3665.786724,3665.786724,20264.82,86,1934171,320,40,6514.68
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/10/2026,969.2357759,969.2357759,15482.74,48,400117,101,20,5003.44
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/11/2026,967.1821724,967.1821724,10093.43,42,384651,77,26,5714.37
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/12/2026,929.1868252,929.1868252,25940.42,54,458171,67,23,5632.37
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/13/2026,789.7510454,789.7510454,10648.85,50,382901,70,28,5170.66
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/14/2026,653.6670304,653.6670304,4405.59,22,256678,65,16,2946.94
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/15/2026,626.0051283,626.0051283,5308.26,28,256819,58,15,2865.02
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/16/2026,610.1906431,610.1906431,10550.5,53,257497,49,28,6121.39
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/17/2026,1672.171109,1672.171109,9415.18,35,401804,78,16,3596.1
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/18/2026,1083.754538,1083.754538,9097.09,32,291727,56,12,2512.43
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/19/2026,677.2585852,677.2585852,7529.42,31,276127,53,13,2789.35
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/20/2026,689.3076867,689.3076867,3671.75,17,276694,52,5,703.43
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/21/2026,682.8764206,682.8764206,2800.77,16,286715,45,10,1977.07
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/22/2026,672.3491041,672.3491041,1884.02,8,289181,65,5,830.27
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/23/2026,409.1245552,409.1245552,7363.45,20,236576,42,11,2590.45
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/24/2026,267.0803667,267.0803667,1441.68,7,168834,23,3,599.85
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/25/2026,277.1803052,277.1803052,3871.95,18,152404,24,10,2169.5
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/26/2026,270.9980221,270.9980221,3215.24,14,163428,30,8,1571.69
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/27/2026,192.9832616,192.9832616,1899.54,9,125947,20,5,989.79
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/28/2026,199.1773096,199.1773096,2137.27,9,153024,30,8,2036.23
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/29/2026,154.5018552,154.5018552,1399.64,8,125955,18,7,1309.69
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/30/2026,115.2837632,115.2837632,819.8,4,129096,16,4,819.8
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,3/31/2026,0.67410798,0.67410798,631.4,4,495,0,2,315
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/1/2026,0,0,75,1,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/2/2026,0,0,479.75,2,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/3/2026,0,0,239.95,1,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/4/2026,0,0,117.94,2,0,0,1,99.99
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/5/2026,0,0,119.95,1,0,0,1,119.95
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/6/2026,0,0,0,0,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/7/2026,0,0,239.95,1,0,0,1,239.95
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/8/2026,0,0,0,0,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/9/2026,0,0,119.95,1,0,0,1,119.95
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/10/2026,0,0,0,0,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/11/2026,0,0,0,0,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/12/2026,0,0,179.95,1,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/13/2026,0,0,0,0,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/14/2026,0,0,0,0,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/15/2026,0,0,0,0,0,0,0,0
577121841661811234,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Compact/Mini-Tower_Display_O&O,4/16/2026,0,0,0,0,0,0,0,0
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/1/2026,555.9515961,555.9515961,1655.05,9,85957,131,6,1107.7
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/2/2026,1351.792429,1351.792429,16726.55,63,171441,113,49,12296.85
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/3/2026,1239.095026,1239.095026,12143.62,50,163195,158,32,6186.47
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/4/2026,1278.683878,1278.683878,7912.21,32,169050,140,24,6062.71
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/5/2026,2063.148319,2063.148319,26204.35,100,301462,189,65,13975.08
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/6/2026,1977.00231,1977.00231,29248.62,110,257981,130,67,14732.59
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/7/2026,1910.030234,1910.030234,25695.98,85,279930,176,56,17300.82
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/8/2026,1741.721094,1741.721094,41331.69,118,257782,189,75,19309.41
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/9/2026,1723.729445,1723.729445,24627.25,96,269213,169,53,11935.4
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/10/2026,1705.112241,1705.112241,12090.71,64,312818,200,49,9663.23
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/11/2026,1664.481823,1664.481823,9719.6,44,233354,202,33,5518.14
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/12/2026,1598.520382,1598.520382,37891.99,97,279290,160,48,12356.08
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/13/2026,1603.955337,1603.955337,25600.56,93,299942,161,58,14365.92
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/14/2026,5667.348248,5667.348248,35813.67,118,583771,231,64,16876.04
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/15/2026,7812.078728,7812.078728,30137.37,108,999180,182,54,11233.86
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/16/2026,5933.304832,5933.304832,16326.47,75,666669,148,36,7503.3
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/17/2026,5862.218346,5862.218346,7102.51,40,659788,234,21,3843.34
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/18/2026,5336.566825,5336.566825,7195.65,33,985699,622,21,4340.64
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/19/2026,4519.495763,4519.495763,21361.13,79,825282,548,37,6954.18
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/20/2026,4334.398443,4334.398443,51593.87,163,870096,288,70,14962.99
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/21/2026,3749.8318,3749.8318,33394.69,143,798283,224,90,16708.22
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/22/2026,3697.528445,3697.528445,41861.08,145,968639,317,92,19058
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/23/2026,3395.676156,3395.676156,32705.36,132,616344,312,79,14852.18
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/24/2026,3625.803555,3625.803555,7050.48,33,470686,847,23,4404.97
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/25/2026,3343.941814,3343.941814,10378.4,51,523094,543,38,7600.78
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/26/2026,3347.198538,3347.198538,30713.65,109,516936,516,58,15208.83
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/27/2026,3122.320319,3122.320319,35148.21,140,420800,325,60,12662.18
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/28/2026,3238.874866,3238.874866,27079.03,97,447967,561,61,13769.35
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/29/2026,3054.601201,3054.601201,24891.32,101,332583,599,47,8375.26
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/30/2026,3175.651394,3175.651394,30278.66,100,314208,160,46,10009.28
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,1/31/2026,3380.000792,3380.000792,9053.72,36,270066,95,22,4471.83
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/1/2026,3448.550924,3448.550924,12609.05,51,286995,98,33,7568.37
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/2/2026,3100.491552,3100.491552,41256.15,132,309476,104,64,15180.91
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/3/2026,3006.138574,3006.138574,67335.67,154,355068,91,69,27586.52
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/4/2026,3126.500237,3126.500237,25819.91,111,362073,96,65,13438.91
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/5/2026,3216.288464,3216.288464,29732.26,109,373592,93,55,13223.77
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/6/2026,3356.492801,3356.492801,32824.49,107,428200,121,52,12593.83
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/7/2026,3143.097613,3143.097613,7472.63,26,309425,110,16,3510.04
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/8/2026,3334.579122,3334.579122,16593.68,34,319908,102,15,3226.24
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/9/2026,3135.530187,3135.530187,23310.06,91,387605,106,50,11842.7
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/10/2026,3355.732145,3355.732145,24538.93,101,398935,443,48,8931.57
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/11/2026,2744.5078,2744.5078,25091.24,87,324306,141,50,14124.79
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/12/2026,3420.443145,3420.443145,23115.47,95,902902,162,42,8828.7
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/13/2026,3300.647754,3300.647754,17882.69,54,1033336,176,30,10657.33
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/14/2026,3156.977505,3156.977505,6200.35,28,558976,109,18,3281.9
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/15/2026,3384.968842,3384.968842,5504.47,30,1248773,183,21,3664.14
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/16/2026,3064.465359,3064.465359,27519.91,83,726001,127,45,10665.7
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/17/2026,3134.798175,3134.798175,24067.55,85,580720,111,38,8693.98
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/18/2026,3284.863965,3284.863965,20000.09,84,694616,119,48,9963.92
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/19/2026,2947.742829,2947.742829,23559.75,76,517248,92,35,7398.89
577791050225926455,CP_US_FY26_DSP_Conversion_ROAS_Consumer_Rackmount_O&O,2/20/2026,3331.287888,3331.287888,19257.76,58,1649645,210,21,6353.9
