Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Add to cart,Viewable impressions,Viewable rate
"Aug 21, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,6353,3,4.6,0.0,0,0,0,0.0,0,3,0,0,
"Aug 27, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,965,0,3.5,439.9,2,2,2,439.9,2,9,3,458,
"May 15, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,902,0,1.59,0.0,0,0,0,0.0,0,8,0,762,
"May 02, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,1011,2,2.56,0.0,0,0,0,0.0,0,9,2,767,
"Jun 23, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,240,1,3.74,0.0,0,0,0,0.0,0,8,2,0,
"Jul 01, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,256,1,1.92,0.0,0,0,0,0.0,0,1,0,0,
"Jun 18, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,434,1,0.38,0.0,0,0,0,0.0,0,2,0,0,
"Jun 21, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,518,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jun 26, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,160,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Aug 09, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,899,1,3.15,0.0,0,0,0,0.0,0,3,0,471,
"May 08, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,4230,7,14.47,1722.6,8,9,7,1342.7,7,81,7,2201,
"May 05, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,414,0,1.4,161.85,1,3,1,161.85,3,9,2,258,
"May 30, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,5792,5,19.75,1241.26,6,7,4,621.91,5,90,9,2842,
"Jul 01, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,2140,3,2.97,534.75,4,5,2,317.85,3,69,7,958,
"Jun 03, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,445,1,1.22,102.99,1,1,1,102.99,1,15,1,332,
"Jul 24, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,346,1,0.38,0.0,0,0,0,0.0,0,4,0,0,
"Aug 28, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,5219,15,98.16,409.95,1,1,1,409.95,1,22,1,0,
"May 06, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,1070,1,1.68,0.0,0,0,0,0.0,0,4,0,918,
"May 13, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,208,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jul 29, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,82,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jun 22, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,3341,2,13.16,672.84,4,4,3,592.89,3,57,5,1749,
"Aug 11, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1192,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"May 18, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,2182,2,0.93,0.0,0,0,0,0.0,0,3,0,2038,
"Jul 27, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,33773,18,58.85,683.95,7,10,4,229.75,7,51,3,21087,
"Jun 08, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,813,0,1.48,770.76,2,2,2,770.76,2,32,2,435,
"Aug 25, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2190,3,5.96,0.0,0,0,0,0.0,0,7,0,0,
"Aug 06, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,23378,18,56.92,1842.91,17,18,13,1575.34,14,405,40,6958,
"Jun 03, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,16,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jul 19, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,7144,1,18.73,159.68,5,5,4,39.73,4,45,5,3812,
"Aug 27, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,60,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"May 21, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,2189,1,3.43,59.95,1,1,0,0.0,0,42,3,1201,
"Aug 13, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,14260,16,70.4,479.9,2,2,2,479.9,2,26,2,0,
"Jul 30, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,51,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jun 15, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,162,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Aug 06, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,131237,54,229.56,3810.54,21,30,14,2093.97,17,211,29,72500,
"Jun 19, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,863,1,1.76,0.0,0,0,0,0.0,0,1,0,0,
"Jun 14, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,4734,3,21.39,1637.75,9,9,5,884.59,5,54,11,2775,
"May 09, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,991,1,2.54,209.85,1,3,0,0.0,0,13,2,647,
"Jun 17, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,931,1,1.13,4480.93,4,5,0,0.0,0,31,6,480,
"May 04, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,966,4,1.33,134.94,2,2,2,134.94,2,34,3,590,
"Jun 02, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,5460,1,20.07,3039.53,7,9,4,1951.27,4,89,12,2874,
"Aug 25, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,789,4,3.28,0.0,0,0,0,0.0,0,14,0,446,
"May 06, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2513,1,2.47,53.95,1,1,1,53.95,1,14,1,0,
"May 30, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,1957,1,3.62,0.0,0,0,0,0.0,0,69,9,1092,
"Jun 27, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,1100,2,1.62,708.88,6,8,3,224.13,3,54,5,515,
"Jul 28, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,6584,5,25.57,4135.25,9,11,7,3213.45,7,109,13,2251,
"May 02, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,3770,2,11.44,751.94,2,2,0,0.0,0,51,5,1776,
"May 11, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,989,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jul 17, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,2311,1,8.21,644.8,4,4,3,314.85,3,47,4,1143,
"Jun 13, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,291,1,0.19,0.0,0,0,0,0.0,0,1,0,0,
"Jun 20, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,4810,9,10.34,2180.7,7,8,0,0.0,0,23,10,0,
"Jul 20, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,40,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jun 26, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,2233,1,9.88,299.68,3,3,1,82.66,1,51,4,1071,
"Jul 12, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,120011,65,298.67,1252.92,11,13,10,1063.02,11,347,24,30229,
"Jul 14, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,4291,4,7.29,0.0,0,0,0,0.0,0,3,0,0,
"May 23, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,4323,3,6.31,1886.58,8,16,3,439.89,3,36,6,2550,
"Jul 20, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,73,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"May 08, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,500,1,1.69,822.95,1,1,0,0.0,0,6,1,380,
"Jun 19, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,215,0,0.32,0.0,0,0,0,0.0,0,0,0,125,
"Jun 27, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,61,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jul 24, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,155,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"May 19, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,1014,2,2.29,339.85,3,3,3,339.85,3,22,2,632,
"Jun 16, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,2750,4,3.2,8427.31,20,27,8,2680.22,11,118,17,1136,
"Jun 19, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,3342,2,4.99,2611.5,12,14,5,649.7,6,143,23,1485,
"Jun 11, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,347,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jun 08, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,20,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jun 30, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,3249,12,14.18,1033.88,6,6,3,394.03,3,70,6,1702,
"Jul 06, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,218,1,3.29,0.0,0,0,0,0.0,0,1,0,0,
"May 08, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,11906,23,40.8,1969.65,4,7,4,1969.65,7,49,4,0,
"May 20, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,1663,4,2.26,59.95,1,1,1,59.95,1,20,3,916,
"Jun 05, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,440,0,1.07,0.0,0,0,0,0.0,0,2,0,320,
"Jun 04, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,6073,5,18.77,1199.47,10,11,5,692.21,6,110,12,2764,
"May 16, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,113,1,0.36,0.0,0,0,0,0.0,0,1,0,0,
"May 29, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9377,31,44.95,1319.8,3,4,1,239.95,1,76,4,0,
"Jul 16, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,3095,5,9.52,359.95,1,1,1,359.95,1,14,1,0,
"Jul 04, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,182,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jul 18, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,1730,3,6.54,2778.65,4,5,3,2598.7,4,45,6,885,
"Jul 13, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,8777,7,30.57,323.84,3,4,1,97.99,1,32,3,4497,
"Jul 10, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,143540,62,899.64,868.31,6,6,5,628.36,5,129,10,65184,
"Jun 21, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,10,0,0.01,0.0,0,0,0,0.0,0,0,0,4,
"Jul 18, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,419,1,1.0,0.0,0,0,0,0.0,0,3,0,0,
"Jun 28, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,706,1,1.02,248.89,3,3,3,248.89,3,33,2,362,
"Jun 28, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,1148,2,6.12,244.85,3,3,2,175.9,2,28,4,667,
"May 31, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,401,2,1.29,0.0,0,0,0,0.0,0,4,0,277,
"Jul 31, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,21256,11,36.62,1693.06,10,17,8,961.41,10,69,4,12292,
"May 23, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,8268,22,46.43,669.9,1,2,0,0.0,0,50,2,0,
"May 12, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,508,0,1.72,521.01,3,4,3,521.01,4,22,5,305,
"Aug 27, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,88580,77,279.64,12249.88,48,66,32,6699.26,40,650,74,26601,
"Aug 22, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,59379,52,166.61,7748.36,38,39,26,3646.01,26,527,59,20242,
"May 26, 2025","=""47593718961821""",C.SD.Product.UPS.SmartAppOnline.B07TR6VTQ2.OL5KRTHD,,250,DAILY_BUDGET,ENABLED,USD,573,0,1.31,0.0,0,0,0,0.0,0,1,0,351,
"Jul 21, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,113,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Aug 24, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,726,0,3.23,279.9,2,2,2,279.9,2,16,3,457,
"Aug 15, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,316770,120,841.76,3939.83,26,34,16,1860.59,18,407,46,131820,
"Jun 29, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,191,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jun 12, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,8771,15,34.18,719.9,2,2,2,719.9,2,49,2,0,
"Jun 07, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,2394,5,10.15,1296.78,5,6,3,361.88,4,53,9,1322,
"Aug 28, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,2254,2,5.92,0.0,0,0,0,0.0,0,1,0,0,
"Jun 03, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,519,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"May 10, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1361,2,7.26,109.95,1,1,0,0.0,0,2,0,0,
"May 26, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,3655,3,6.29,469.36,4,5,4,469.36,5,54,7,2159,
"May 22, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,183,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Aug 01, 2025","=""51640494101738""",C.Product.Consumer.SP.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,72,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Aug 25, 2025","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,83802,48,234.71,3409.14,21,23,13,1839.0,13,490,39,25814,
"Aug 05, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,66,1,2.05,0.0,0,0,0,0.0,0,1,0,0,
"May 31, 2025","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,2588,4,9.49,1051.19,6,7,6,1051.19,7,55,3,1307,
"May 23, 2025","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,1300,2,2.73,1811.9,1,2,0,0.0,0,37,1,688,
"May 18, 2025","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,12133,24,43.98,334.95,1,1,0,0.0,0,55,2,0,
"May 09, 2025","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,1803,6,10.09,473.9,2,2,0,0.0,0,14,3,0,
