Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Brand store page views,Add to cart,5-second views (video ad),Complete views (video ad),Viewable impressions
"May 03, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,9332,16,75.35,109.95,1,1,1,109.95,1,22,0,1,0,0,3440
"Jun 01, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Aug 01, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1074,6,10.38,0.0,0,0,0,0.0,0,2,0,1,0,0,313
"Jun 16, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,1365,23,16.32,0.0,0,0,0,0.0,0,26,0,1,124,18,247
"Jun 09, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1366,14,84.85,3141.96,20,27,14,2308.08,20,257,0,41,0,0,1115
"Jul 04, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,803,6,46.74,0.0,0,0,0,0.0,0,5,0,0,0,0,324
"May 30, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,970,6,11.33,0.0,0,0,0,0.0,0,15,0,2,100,16,158
"May 20, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,10624,33,211.52,394.9,3,3,2,204.95,2,44,0,5,0,0,4256
"May 09, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,787,4,2.85,0.0,0,0,0,0.0,0,9,0,0,54,3,101
"Jul 29, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1418,4,45.05,0.0,0,0,0,0.0,0,5,0,0,225,38,342
"May 24, 2025","=""425328024590643""",C.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,7120,23,142.25,178.0,1,1,1,178.0,1,62,0,2,0,0,3122
"Aug 14, 2025","=""456008348744441""",N.SB.Products.SB.UPS.PFC,,250,DAILY_BUDGET,PAUSED,USD,10886,7,15.08,0.0,0,0,0,0.0,0,5,4,0,0,0,1538
"Aug 03, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,406,3,7.99,0.0,0,0,0,0.0,0,3,0,0,0,0,33
"Jul 17, 2025","=""504590116611528""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985_v2,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"Aug 10, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,473,2,68.22,1079.85,1,3,1,1079.85,3,4,3,1,0,0,32
"Jun 13, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,10648,65,103.61,199.95,1,1,1,199.95,1,144,0,8,916,79,1816
"Jul 07, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,14537,23,548.84,1814.85,2,3,0,0.0,0,20,0,2,0,0,6903
"Jul 06, 2025","=""367333782614376""",N.SB.Products.SB.UPS.PFCRM,,250,DAILY_BUDGET,PAUSED,USD,192917,331,1161.57,299.95,1,1,1,299.95,1,240,0,11,0,0,54231
"Jul 07, 2025","=""504590116611528""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985_v2,,250,DAILY_BUDGET,PAUSED,USD,22009,369,2711.72,9776.67,34,37,20,4857.47,21,765,0,60,6065,1078,8330
"Jul 16, 2025","=""504590116611528""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985_v2,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"May 27, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,9944,88,134.68,2754.6,8,8,6,2084.7,6,182,0,23,867,64,1706
"Jul 26, 2025","=""349078398145277""",N.SB.Products.SB.UPS.Eco,,250,DAILY_BUDGET,PAUSED,USD,48631,184,516.08,1479.35,12,13,8,899.6,8,218,0,17,0,0,10950
"May 31, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,390,2,25.44,0.0,0,0,0,0.0,0,4,0,1,0,0,58
"Aug 01, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,213,4,10.52,1979.55,4,9,0,0.0,0,12,0,3,0,0,118
"Jul 23, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,71091,74,918.54,528.8,3,4,3,528.8,4,141,0,7,0,0,19457
"Jul 09, 2025","=""367333782614376""",N.SB.Products.SB.UPS.PFCRM,,250,DAILY_BUDGET,PAUSED,USD,24306,106,207.92,3489.43,10,13,7,2759.55,9,211,0,24,0,0,4996
"Jun 07, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,22774,77,291.99,2124.27,11,15,7,1528.37,9,271,0,19,0,0,3863
"Jul 06, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,205613,384,2654.32,958.6,8,8,8,958.6,8,499,0,27,0,0,64833
"Aug 26, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,277,5,18.71,2770.46,3,4,1,819.9,2,28,8,5,0,0,142
"Jul 07, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,1746,11,5.89,0.0,0,0,0,0.0,0,14,0,0,118,15,263
"Jul 30, 2025","=""490434522578484""",C.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,876,4,65.15,0.0,0,0,0,0.0,0,2,0,0,134,26,196
"Aug 14, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,704,5,89.51,497.85,2,3,0,0.0,0,12,2,2,0,0,120
"Jun 20, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,8701,28,155.37,3670.13,13,16,4,957.93,5,39,0,20,0,0,2872
"Jul 01, 2025","=""501138070676838""",N.SB.Products.SB.UPS.AVR,,250,DAILY_BUDGET,PAUSED,USD,25703,33,69.24,534.85,3,3,3,534.85,3,77,0,10,0,0,4271
"Jul 18, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,1240,2,15.44,0.0,0,0,0,0.0,0,2,0,0,0,0,71
"May 03, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,10399,52,121.13,554.9,2,2,2,554.9,2,119,0,10,0,0,3088
"May 04, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1346,20,107.61,2229.33,19,22,16,1968.42,17,229,0,34,0,0,1106
"May 05, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,1885,21,18.07,53.97,2,3,1,35.98,2,38,0,6,140,14,319
"Jul 08, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,8157,44,52.72,1918.34,9,9,6,1218.49,6,125,0,15,720,60,1425
"May 12, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,2266,37,28.79,17.99,1,1,1,17.99,1,49,0,4,175,21,378
"Aug 18, 2025","=""456008348744441""",N.SB.Products.SB.UPS.PFC,,250,DAILY_BUDGET,PAUSED,USD,54907,58,219.39,740.95,1,1,1,740.95,1,53,56,4,0,0,17734
"Aug 07, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,77,2,0.93,239.95,1,1,0,0.0,0,5,4,1,0,0,48
"Aug 09, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,121,0,1.61,0.0,0,0,0,0.0,0,7,0,0,0,0,77
"Jun 05, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,9720,24,149.23,77.95,1,1,1,77.95,1,55,0,1,0,0,3420
"Jun 08, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,84966,131,1002.26,326.42,2,2,2,326.42,2,159,0,10,0,0,28255
"Jun 15, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,127,0,0.0,0.0,0,0,0,0.0,0,0,0,0,8,0,17
"Jul 25, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1016,4,7.12,0.0,0,0,0,0.0,0,3,0,0,0,0,287
"Jun 27, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,28471,165,305.05,2922.43,10,10,7,1937.07,7,324,0,22,2611,247,5372
"May 13, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,5472,26,38.74,499.85,3,3,3,499.85,3,56,0,8,445,48,951
"Jul 10, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,86493,92,1029.43,1540.15,10,10,8,1236.21,8,144,0,10,0,0,25347
"Jun 03, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0
"May 28, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,889,1,2.49,0.0,0,0,0,0.0,0,4,0,0,78,14,144
"May 20, 2025","=""209147373785811""",N.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1196,7,15.16,439.9,2,2,0,0.0,0,39,0,6,83,17,170
"Jun 01, 2025","=""60249080858733""",C.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,59,2,2.71,0.0,0,0,0,0.0,0,1,0,0,4,1,11
"Aug 01, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,4631,9,17.84,0.0,0,0,0,0.0,0,6,0,0,0,0,1926
"Jun 02, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1472,23,43.4,2211.85,2,3,1,1971.9,2,60,0,2,200,51,316
"May 13, 2025","=""38757712528936""",B.Keyword.Video.SB.UPS.PFCSinewave.CPPFC(1),,250,DAILY_BUDGET,PAUSED,USD,1615,9,20.09,0.0,0,0,0,0.0,0,18,0,0,175,48,313
"May 23, 2025","=""74868404430193""",N.Keyword.Video.SB.UPS.SmartAppLCD.OR.OR500LCRM1U,,250,DAILY_BUDGET,PAUSED,USD,768,4,4.1,0.0,0,0,0,0.0,0,14,0,0,54,3,115
"Jul 21, 2025","=""501364882562485""",C.Keyword.Video.SB.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,1101,1,15.16,0.0,0,0,0,0.0,0,1,0,0,190,35,270
"Jun 06, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,1412,29,24.69,0.0,0,0,0,0.0,0,53,0,6,118,13,247
"Jun 29, 2025","=""84817009251939""",C.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,27424,197,382.47,4678.21,14,15,8,2278.56,8,425,0,32,2467,243,5092
"Aug 01, 2025","=""456008348744441""",N.SB.Products.SB.UPS.PFC,,250,DAILY_BUDGET,PAUSED,USD,430820,288,1458.61,289.85,3,3,0,0.0,0,149,0,11,0,0,123930
"Aug 09, 2025","=""533624646611887""",C.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,PAUSED,USD,1643,4,8.31,0.0,0,0,0,0.0,0,10,10,0,0,0,444
"Jun 15, 2025","=""456008348744441""",N.SB.Products.SB.UPS.PFC,,250,DAILY_BUDGET,PAUSED,USD,15912,11,15.18,359.95,1,1,1,359.95,1,19,0,1,0,0,2529
"Jul 05, 2025","=""533553529526025""",N.Keyword.Video.SB.PFCSinewave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,PAUSED,USD,880,7,43.87,179.95,1,1,1,179.95,1,24,0,1,181,33,256
"Aug 22, 2025","=""367333782614376""",N.SB.Products.SB.UPS.PFCRM,,250,DAILY_BUDGET,PAUSED,USD,35572,110,302.79,740.95,1,1,1,740.95,1,131,85,5,0,0,7216
"Jul 26, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,58,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,25
"Jun 30, 2025","=""327967099369911""",N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,PAUSED,USD,33175,12,30.3,0.0,0,0,0,0.0,0,5,0,1,0,0,6881
"Jun 17, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,941,12,32.55,5677.21,24,41,18,3139.79,26,239,0,48,0,0,734
"May 08, 2025","=""300358990869228""",B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,1286,14,130.02,4067.21,32,38,21,2467.78,25,260,0,53,0,0,1105
"Jun 06, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,93243,146,970.98,2019.89,7,7,5,1479.99,5,210,0,11,0,0,31761
"Jun 16, 2025","=""450441693358033""",B2B - B.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,1824,8,23.49,1898.71,4,4,0,0.0,0,29,0,5,0,0,302
"Aug 03, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,50131,47,589.32,319.9,2,2,2,319.9,2,87,0,3,0,0,17080
"May 18, 2025","=""112828660396406""",N.Keyword.Video.SB.UPS.SmartAppSinewave.OLHD,,250,DAILY_BUDGET,PAUSED,USD,495,1,1.27,0.0,0,0,0,0.0,0,3,0,0,29,1,63
"Jun 07, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,5678,70,103.09,1799.6,6,8,5,1599.65,7,168,0,12,634,51,1233
"Jul 24, 2025","=""400654489506156""",B.Keyword.Products.SB.UPS.BestSellers,,250,DAILY_BUDGET,PAUSED,USD,62696,73,819.36,2180.39,8,25,4,756.78,4,153,0,15,0,0,18324
"May 11, 2025","=""85546644235770""",C.Keyword.Video.SB.UPS.IntelligentLCD.CPAVR3,,250,DAILY_BUDGET,PAUSED,USD,2170,13,14.37,515.85,2,3,2,515.85,3,26,0,2,169,12,373
"Jun 27, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,6352,15,75.61,259.9,2,2,2,259.9,2,41,0,3,0,0,2107
"Jun 30, 2025","=""516203922618177""",N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,4213,7,14.44,0.0,0,0,0,0.0,0,31,0,1,0,0,549
"Jul 07, 2025","=""367333782614376""",N.SB.Products.SB.UPS.PFCRM,,250,DAILY_BUDGET,PAUSED,USD,166202,314,1119.69,3495.63,9,11,6,2085.7,6,344,0,15,0,0,44958
"Jul 18, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,121,2,14.01,1078.75,3,3,0,0.0,0,10,0,3,0,0,78
"May 08, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,105,1,0.2,0.0,0,0,0,0.0,0,4,0,0,0,0,31
"May 22, 2025","=""353873361287335""",B2B - B.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,76,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,31
"Aug 19, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,16597,37,513.48,419.9,2,2,2,419.9,2,62,38,5,0,0,6010
"May 11, 2025","=""249902179030051""",N.Keyword.Video.SB.UPS.Surge.CSP,,250,DAILY_BUDGET,PAUSED,USD,3336,41,36.44,73.47,3,3,2,48.98,2,55,0,5,275,20,648
"Jul 14, 2025","=""335733425531216""",N.Keyword.Video.SB.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,250,DAILY_BUDGET,ENABLED,USD,17207,148,794.73,1540.54,10,10,9,1471.59,9,216,0,20,4023,1423,4979
"Jul 13, 2025","=""349078398145277""",N.SB.Products.SB.UPS.Eco,,250,DAILY_BUDGET,PAUSED,USD,54202,147,289.74,423.8,4,4,4,423.8,4,153,0,9,0,0,11941
"Jul 25, 2025","=""533624646611887""",C.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,PAUSED,USD,13953,68,661.92,239.9,2,2,2,239.9,2,65,0,12,0,0,6928
"Jun 04, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,10899,36,247.55,2480.24,7,7,3,1611.44,3,37,0,8,0,0,3826
"May 07, 2025","=""369323377946560""",B2B - N.Keyword.Store.SB.UPS.StoreSpotlight,,250,DAILY_BUDGET,ENABLED,USD,208,2,4.5,0.0,0,0,0,0.0,0,1,0,0,0,0,134
"Jun 23, 2025","=""288898439745613""",B2B - N.Keyword.Products.SB.UPS.1500units,,250,DAILY_BUDGET,ENABLED,USD,10943,36,191.68,1905.7,5,6,2,399.9,2,55,0,8,0,0,3627
