Date,Campaign ID,Campaign name,Campaign currency code,Campaign budget amount,Campaign budget type,Campaign delivery status,Budget currency,Impressions,Clicks,Total cost,Sales,Purchases,Units sold,Purchases (new to brand),Sales (new to brand),Units sold (new to brand),Detail page views,Add to cart,Viewable impressions,Viewable rate
"Jan 07, 2026","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,130806,43,510.3,326.32,3,3,3,326.32,3,87,4,37644,
"Mar 20, 2026","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 11, 2026","=""414479380999065""",B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,,530,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 02, 2026","=""378661668519490""",B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,108102,124,454.81,329.9,2,2,1,89.95,1,80,6,0,
"Jan 28, 2026","=""378661668519490""",B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,158511,152,1399.36,0.0,0,0,0,0.0,0,104,1,0,
"Jan 21, 2026","=""413728361555554""",B00429N18S_SD_Consideration_CXT-Competitive products recommended by Xnurta_cpc_20251230,,75,DAILY_BUDGET,PAUSED,USD,3375,3,12.69,0.0,0,0,0,0.0,0,2,0,0,
"Jan 16, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,125713,155,1035.31,0.0,0,0,0,0.0,0,172,2,0,
"Feb 01, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,73620,89,454.86,0.0,0,0,0,0.0,0,51,1,0,
"Jan 26, 2026","=""560720574941385""",B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,,96,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 10, 2026","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 16, 2026","=""378661668519490""",B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,2,0,0,
"Jan 29, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,169298,217,900.9,239.95,1,1,1,239.95,1,222,7,0,
"Feb 07, 2026","=""560720574941385""",B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,,96,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 04, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jan 21, 2026","=""414479380999065""",B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,,530,DAILY_BUDGET,PAUSED,USD,617,3,4.76,1984.62,3,3,2,1924.67,2,24,3,234,
"Feb 13, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,40537,47,167.37,1019.7,5,6,4,799.75,5,110,11,15998,
"Jan 25, 2026","=""441244082318393""",B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 08, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 17, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,114351,130,368.49,3813.94,29,31,26,3615.37,28,446,42,38756,
"Feb 05, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 24, 2026","=""382929702717487""",B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 15, 2026","=""441244082318393""",B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 12, 2026","=""303378536736811""",B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jan 23, 2026","=""520906012389097""",B00429N18S_SD_Consideration_CXT-Similar products_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 07, 2026","=""382929702717487""",B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 02, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,67166,77,429.99,179.95,1,1,1,179.95,1,73,3,0,
"Jan 20, 2026","=""520906012389097""",B00429N18S_SD_Consideration_CXT-Similar products_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 06, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,86990,52,249.95,1016.34,4,4,2,860.9,2,93,5,26902,
"Mar 05, 2026","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jan 13, 2026","=""382929702717487""",B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 20, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,176253,164,470.49,2243.19,19,20,14,1543.39,14,386,33,53977,
"Jan 22, 2026","=""303378536736811""",B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,108721,109,976.26,839.8,4,4,3,659.85,3,108,7,0,
"Feb 22, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,26224,34,76.14,475.8,3,4,3,475.8,4,77,6,9812,
"Feb 11, 2026","=""382929702717487""",B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 09, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,3,0,0,
"Jan 18, 2026","=""414479380999065""",B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,,530,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 29, 2026","=""339355478634336""",B00429N18S_SD_Consideration_AUDT-Competitive brands views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,254432,273,913.35,750.9,2,2,1,340.95,1,151,5,0,
"Mar 21, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,137734,240,329.71,2305.18,7,7,6,2105.23,6,423,16,42605,
"Jan 30, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,148638,149,901.36,179.95,1,1,0,0.0,0,157,4,0,
"Feb 01, 2026","=""303378536736811""",B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,131762,180,461.59,576.85,3,3,1,96.95,1,137,5,0,
"Feb 07, 2026","=""441244082318393""",B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 12, 2026","=""124438051163565""",C.SD.Product.UPS.PFCSinewave.CP1500PFCLCD.B00429N19W,,450,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 13, 2026","=""339355478634336""",B00429N18S_SD_Consideration_AUDT-Competitive brands views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jan 29, 2026","=""382929702717487""",B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,191725,175,898.41,771.84,4,4,2,599.9,2,197,7,132048,
"Jan 30, 2026","=""339355478634336""",B00429N18S_SD_Consideration_AUDT-Competitive brands views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,356233,333,896.89,479.9,2,2,2,479.9,2,270,6,0,
"Feb 15, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 22, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 18, 2026","=""414479380999065""",B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,,530,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,2,0,0,
"Mar 24, 2026","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 07, 2026","=""303378536736811""",B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,61476,73,170.1,0.0,0,0,0,0.0,0,59,0,0,
"Jan 12, 2026","=""560720574941385""",B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,,96,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 22, 2026","=""414479380999065""",B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,,530,DAILY_BUDGET,PAUSED,USD,223,0,0.84,0.0,0,0,0,0.0,0,2,0,72,
"Feb 19, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 11, 2026","=""441244082318393""",B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 17, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 12, 2026","=""378661668519490""",B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 15, 2026","=""303378536736811""",B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 04, 2026","=""441244082318393""",B00429N18S_SD_Awareness_CXT-Complementary category_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 17, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,25996,26,81.62,592.89,4,4,3,379.89,3,57,3,12562,
"Jan 04, 2026","=""401081905525372""",C.Competitor.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 02, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 02, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Mar 12, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,147146,113,399.6,2326.24,15,18,12,1598.44,14,312,22,43677,
"Jan 03, 2026","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 04, 2026","=""318904892472489""",B00429N18S_SD_Consideration_CXT-Category-Competitive brands_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 04, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jan 29, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,130905,177,987.45,0.0,0,0,0,0.0,0,99,0,0,
"Jan 17, 2026","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,3,0,0,
"Jan 10, 2026","=""382929702717487""",B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 09, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 11, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,97398,63,291.23,2423.67,15,23,12,1669.93,15,228,24,34914,
"Jan 30, 2026","=""560720574941385""",B00429N18S_SD_Conversion_AUDT-purchase remarketing-promoted products-key promoted products_cpc_20251230,,96,DAILY_BUDGET,PAUSED,USD,20303,27,69.7,239.95,1,1,0,0.0,0,25,1,0,
"Jan 10, 2026","=""38365855708871""",C.SD.Product.UPS.SmartAppLCD.B000XJLLKG.OR700LCDRM1U,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Mar 04, 2026","=""378661668519490""",B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Mar 08, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jan 07, 2026","=""413728361555554""",B00429N18S_SD_Consideration_CXT-Competitive products recommended by Xnurta_cpc_20251230,,75,DAILY_BUDGET,PAUSED,USD,95,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 18, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Jan 08, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,2,0,0,
"Mar 01, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,112694,130,206.12,2271.17,13,13,8,1220.63,8,273,20,30557,
"Mar 13, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,170666,150,431.62,5166.96,18,27,13,3429.83,20,351,24,56988,
"Feb 16, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,74507,65,258.58,894.29,6,7,6,894.29,7,167,10,30285,
"Jan 08, 2026","=""287421757846510""",C.Keyword.Consumer.SD.UPS.PFCSineWave.CP1500PFCRM2U.B0B354X985,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 20, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 10, 2026","=""382929702717487""",B00429N18S_SD_Awareness_AUDT-Complementary category views remarketing_vcpm_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 10, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,75454,67,208.23,659.7,4,6,2,419.9,2,120,7,24737,
"Jan 04, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 01, 2026","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 14, 2026","=""170474248246250""",C.SD.Product.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,12338,26,41.78,0.0,0,0,0,0.0,0,51,3,7249,
"Jan 11, 2026","=""520906012389097""",B00429N18S_SD_Consideration_CXT-Similar products_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 28, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,180826,164,925.07,2159.7,2,6,0,0.0,0,124,4,0,
"Jan 22, 2026","=""378661668519490""",B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,145013,132,957.85,0.0,0,0,0,0.0,0,78,1,0,
"Jan 18, 2026","=""462435011616528""",B00429N18S_SD_Consideration_AUDT-Promoted category views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 06, 2026","=""414479380999065""",B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,,530,DAILY_BUDGET,PAUSED,USD,5668,6,23.49,439.9,2,2,1,239.95,1,28,4,1663,
"Jan 30, 2026","=""425759037435957""",B00429N18S_SD_Conversion_AUDT-Promoted product views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,167531,240,919.25,239.95,1,1,1,239.95,1,251,4,0,
"Feb 09, 2026","=""303378536736811""",B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,2,0,0,
"Feb 10, 2026","=""339355478634336""",B00429N18S_SD_Consideration_AUDT-Competitive brands views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 14, 2026","=""414479380999065""",B00429N18S_SD_Defense_CXT-Category-Segmented category brand_vcpm_20251230,,530,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Feb 12, 2026","=""296198269696664""",C.SD.Keyword.UPS.IntelligentLCD.CP1500AVRLCD3.B0BCMLLSHL,,250,DAILY_BUDGET,ENABLED,USD,0,0,0.0,0.0,0,0,0,0.0,0,1,0,0,
"Feb 28, 2026","=""263494384088815""",C.SD.Product.UPS.Ecologic.EC850LCD.B00DBAA696,,250,DAILY_BUDGET,ENABLED,USD,83319,66,258.19,610.52,8,8,7,550.53,7,180,13,25347,
"Jan 31, 2026","=""339355478634336""",B00429N18S_SD_Consideration_AUDT-Competitive brands views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,271370,258,900.39,239.95,1,1,1,239.95,1,162,2,0,
"Feb 05, 2026","=""303378536736811""",B00429N18S_SD_Consideration_AUDT-Promoted brand views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,2,0,0,
"Jan 24, 2026","=""378661668519490""",B00429N18S_SD_Consideration_AUDT-Similar products views remarketing_cpc_20251230,,450,DAILY_BUDGET,PAUSED,USD,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
"Jan 30, 2026","=""288879984637562""",B00429N18S_SD_Consideration_CXT-Strong competitive ASIN_cpc_20251230,,75,DAILY_BUDGET,PAUSED,USD,6,0,0.0,0.0,0,0,0,0.0,0,0,0,0,
